distribution_id,simulation_type,n_samples,metadata.synth_metadata_mean_std_synth_dataset_noise_enabled,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_std,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_std,metadata.synth_metadata_mean_std_synth_camera_height_mean,metadata.synth_metadata_mean_std_synth_camera_height_std,metadata.synth_metadata_mean_std_synth_camera_color_std_g,metadata.synth_metadata_mean_std_synth_camera_color_std_r,metadata.synth_metadata_mean_std_synth_camera_color_std_b,metadata.synth_metadata_mean_std_synth_camera_position_mean_x,metadata.synth_metadata_mean_std_synth_camera_position_mean_y,metadata.synth_metadata_mean_std_synth_camera_position_std_x,metadata.synth_metadata_mean_std_synth_camera_position_std_y,metadata.synth_metadata_mean_std_synth_camera_roll_mean,metadata.synth_metadata_mean_std_synth_camera_roll_std,metadata.synth_metadata_mean_std_synth_camera_tilt_mean,metadata.synth_metadata_mean_std_synth_camera_tilt_std,metadata.synth_metadata_mean_std_synth_camera_type,metadata.synth_metadata_mean_std_synth_camera_yaw_mean,metadata.synth_metadata_mean_std_synth_camera_yaw_std,metadata.synth_metadata_mean_std_synth_clutter_level,metadata.synth_metadata_mean_std_synth_dataset_noise_mode,metadata.synth_metadata_mean_std_synth_dataset_noise_seed,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_std,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_mean_std_synth_env_name,metadata.synth_metadata_mean_std_synth_image_augmentation_enabled,metadata.synth_metadata_mean_std_synth_fov_mean,metadata.synth_metadata_mean_std_synth_fov_std,metadata.synth_metadata_mean_std_synth_noise_std_mean,metadata.synth_metadata_mean_std_synth_noise_std_std,metadata.synth_metadata_mean_std_synth_texture_1,metadata.synth_metadata_mean_std_synth_texture_2,metadata.synth_metadata_mean_std_synth_texture_3,metadata.image_min,metadata.synth_metadata_mean_std_synth_texture_4,metadata.synth_metadata_mean_std_synth_image_contrast_gain_mean,metadata.synth_metadata_mean_std_synth_image_contrast_gain_std,metadata.synth_metadata_mean_std_synth_image_gamma_mean,metadata.synth_metadata_mean_std_synth_image_gamma_std,metadata.synth_metadata_mean_std_synth_lighting_intensity_mean,metadata.synth_metadata_mean_std_synth_lighting_intensity_std,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_mean,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_std,metadata.synth_metadata_mean_std_synth_materials_roughness_std,metadata.synth_metadata_mean_std_synth_materials_roughness_mean,metadata.synth_metadata_mean_std_synth_motion_blur_mean,metadata.synth_metadata_mean_std_synth_motion_blur_std,metadata.synth_metadata_mean_std_synth_image_brightness_gain_mean,metadata.synth_metadata_mean_std_synth_image_brightness_gain_std,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_Bucket_diversity,metadata.synth_metadata_mean_std_synth_dist_CardBox_diversity,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_PushCart_diversity,metadata.synth_metadata_mean_std_synth_dist_RackPile_diversity,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_Bucket_occurrence,metadata.synth_metadata_mean_std_synth_dist_CardBox_occurrence,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_PushCart_occurrence,metadata.synth_metadata_mean_std_synth_dist_RackPile_occurrence,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_occurrence
dist_487,simulation_1,128,1,23,7,2.265163060240984,0.7221152366249289,2.5586587036746016,0.5215661968628803,0,0,0,-1,2,1.7233010968269495,9.020079061289186,0,0,-7,3.2482311089861744,pinhole,180,65.43738647281518,3.635739453044794,gaussian,-1,77,0,2,warehouse_with_forklifts,0,110,9.751894239735323,6,2.309400211516357,nv_tile_hexagonal_various.jpg,nv_wooden_wall.jpg,nv_granite_tile.jpg,0.03469628242486211,,0.9617032154875229,0.0037147787406190676,1.070959957999116,0.012236367920014266,84872,353368,103,168.245564466033,0.26367120237594865,0.38831944238636157,0.5154243649246755,0.2536668710943321,1.0854593364306926,0.009320418299451433,3,1,5,4,1,3,2,5,3,2,5,3,1,1,2
dist_488,simulation_1,128,1,28,8,1.147244691393618,0.6829211976905909,3.077350605795024,0.5971507435958557,0,0,0,-1,2,2.6093326681342703,7.148042512007148,0,5,-9,3.661678031636855,pinhole,180,90.91425193310982,4.9087709243531,gaussian,-1,80,0,2,full_warehouse,0,110,9.07263029539609,6,2.3094002028128053,nv_concrete_aged_with_lines.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.09927691511859482,,0.9472383510707203,0.005134141371848128,1.0818641809098823,0.0018070984351623801,63692,464224,383,123.71448982440532,0.28112891640293247,0.387692370367338,1.158276610542689,0.8530315169114435,0.9340167969403892,0.009181620471959941,3,1,5,4,1,3,2,5,3,2,3,3,1,1,2
dist_489,simulation_1,128,1,24,10,4.0867888658476215,0.39050171716625226,2.7703200117550097,0.3740983839831684,0,0,0,-1,2,1.7337523749327626,9.819963604981643,0,4,-5,4.185194095960776,pinhole,180,79.69772089704134,3.3726297234404807,gaussian,-1,91,0,2,full_warehouse,0,97,8.440830311970348,6,2.30940024809124,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.10905636619171462,,0.9735779522585788,0.006577454469690551,0.9296100579447295,0.0027521977857417643,95876,246696,366,72.99335829633938,0.2131397175370366,0.48521883776277835,1.9026103866446251,0.2737247802071914,0.9419201774538335,0.008208298147155043,2,1,3,4,1,3,2,5,2,2,6,2,1,2,2
dist_490,simulation_1,128,1,26,10,0.7786652054107526,0.9707372191620521,2.307597215603522,0.19411420689287126,0,0,0,-1,2,3.2106071060153427,9.565880355116152,0,3,-4,3.3802971111359126,pinhole,180,94.42276978762028,3.3509341192399247,gaussian,-1,100,0,3,full_warehouse,0,57,9.670168506200621,6,2.3094001057027795,nv_tile_hexagonal_various.jpg,nv_granite_tile.jpg,nv_granite_tile.jpg,0.019962648759562173,,0.9727666018714296,0.005946540608277113,1.0548141777073528,0.0036308855788508435,56152,469701,125,117.89722459817926,0.22351404206058129,0.37954853238834635,1.6740008441054188,0.5772360195697529,1.087765141896386,0.011345204176723831,2,1,4,5,1,3,2,4,3,2,3,3,1,2,2
dist_491,simulation_1,128,1,24,6,2.745791156420961,0.41982368389261515,3.1398604396110574,0.5986739179351499,0,0,0,-1,2,2.770151289003759,8.235307692258868,0,2,-7,3.709951187972743,pinhole,180,82.76093888046103,4.209520873794923,gaussian,-1,81,1,2,warehouse_multiple_shelves,0,73,9.974401394651695,6,2.309400092907819,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.014964914898111905,,0.9970235831468648,0.00043505883894964103,1.0117523786799236,0.028146112474987203,49869,433937,400,52.73870580087831,0.21829042982697203,0.29698582120492834,1.6038916118620672,0.6357731748488865,0.9090892614428245,0.0068832704086292705,2,1,2,5,1,3,2,4,3,2,3,2,1,1,2
dist_492,simulation_1,128,1,28,10,4.502055772847961,1.286392203625619,2.9882660231297873,0.387091822558545,0,0,0,-1,2,1.6525628370625027,8.930996482472867,0,1,-3,4.3139555132631795,pinhole,180,85.98570553352397,4.465293748698086,gaussian,-1,98,0,2,full_warehouse,0,93,9.595811068585226,6,2.309400360810548,nv_stone_painted_grey.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.2329075660677967,,0.9775881275287422,0.016846807589313773,0.9715875803439356,0.015572860398530782,188780,259553,231,137.3820178673268,0.2780513870271338,0.5029297714555756,2.1948218888955675,0.5203142887224537,1.0471456515251152,0.006996924020812581,2,1,2,5,1,3,2,5,3,2,2,2,1,1,2
dist_493,simulation_1,128,1,22,6,5.764375500901258,0.9535856602028195,2.6547956081101667,0.24761685248225584,0,0,0,-1,2,1.9449890296242154,9.519225084916139,0,0,-7,0.7713382365236789,pinhole,180,103.13976932504289,4.155043216405763,gaussian,-1,77,1,2,full_warehouse,0,107,9.859889900460267,6,2.3094002394871453,nv_tile_hexagonal_various.jpg,,nv_granite_tile.jpg,0.15657764864142526,,0.9788066541266706,0.001760160192749784,1.0167283036599455,0.009050019607051268,97094,516473,330,43.24710357688673,0.26955123767036204,0.40474664345420713,0.9395487647639843,0.43324356870088004,1.0410027190736262,0.013504875969217166,2,1,3,5,1,3,2,5,2,2,3,4,1,1,2
dist_494,simulation_1,128,0,20,8,3.6686228806648535,0.23133572793436827,2.379748882008013,0.39245725000344034,0,0,0,-1,2,2.3914501755270696,9.152622324507067,0,4,-16,1.0200379645702056,pinhole,180,51.69629722120816,4.631312645917955,gaussian_jpeg,-1,67,0,2,full_warehouse,0,110,9.559714241503755,6,2.309400146681278,nv_tile_hexagonal_various.jpg,nv_stone_painted_grey.jpg,nv_granite_tile.jpg,0.14979656516047843,,1.0338484576517697,0.002569343213661571,1.0645379090166456,0.011692983926698194,96179,562397,7,10.858074888728893,0.17963898666619654,0.405606253669374,1.9895848327362413,0.6991145121470284,1.0616830622685647,0.005184173037463371,3,1,3,2,1,2,2,4,2,2,2,4,3,1,2
dist_495,simulation_1,128,1,25,8,0.6055971374368996,0.9507830822388001,2.781424871191933,0.3942452517005206,0,0,0,-1,2,1.9224373747585828,6.6905305630965275,0,1,-2,4.604606828308947,pinhole,180,106.06384321346889,4.8557389742456785,gaussian,-1,66,0,2,full_warehouse,0,100,9.706640762687496,6,2.3094001230463674,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.03757376605028471,,1.0108356428866048,0.0064770874565407074,1.0612468957486307,0.007001483394278426,114500,594681,413,74.25980058877344,0.20321976836376754,0.2428832329845485,0.8852917444707405,0.46199323785044444,1.0355854855119762,0.0049465929909278715,2,1,3,4,1,3,2,5,2,2,5,4,1,2,2
dist_496,simulation_1,128,1,25,9,3.0344441733510013,0.8027229959418611,2.9950923015316344,0.4465595530137054,0,0,0,-1,2,1.6806335543631374,9.334925393652597,0,3,-11,2.8041124762654075,pinhole,180,81.07615443204108,3.4367116367168378,gaussian,-1,92,2,2,full_warehouse,0,87,9.835543715784707,6,2.3094001811017004,nv_stone_painted_grey.jpg,nv_tile_square_green.jpg,nv_tile_square_green.jpg,0.06690108067850863,,0.9995078679211116,0.004756606024932983,1.009751501668065,0.015113093986918865,75032,277244,251,88.20505759133508,0.25399368955729884,0.4197030228133604,1.8933962966631606,0.5530378064713989,1.1228081513447712,0.01497926681178977,2,1,3,4,1,3,2,5,2,2,3,2,1,2,2
dist_497,simulation_1,128,0,33,6,0.034997087741551386,0.4031933808063585,2.0064893322096236,0.09557181819193175,0,0,0,-1,2,3.3341877172312087,9.262922307387832,0,1,-11,3.6085044748121406,pinhole,180,90.16206367666521,0.5179824653803738,gaussian,-1,79,1,2,full_warehouse,0,81,6.702885486948157,6,2.309400969134227,nv_brick_red_stacked.jpg,nv_tile_hexagonal_green_white.jpg,nv_granite_tile.jpg,0.03825834433712374,,1.0780105286427355,0.01898801200538367,0.9778533735706486,0.028528276266784416,136465,430274,450,214.3728787983865,0.26753515927694765,0.48167554093915194,2.3398267970814173,0.8243070563556641,0.9847393350183143,0.0033108194754107255,2,1,3,2,1,1,2,2,3,2,4,2,1,1,2
